title,author,abstract,url,pages,doi,bibkey,project
Response of sediment phosphorus partitioning to lanthanum-modified clay amendment and porewater chemistry in a small eutrophic lake,"Wessam Neweshy, Dolors Planas, Elisabeth Tellier, Marie-France Demers, Rémi Marsac, Raoul‐Marie Couture, ","Sustained eutrophication of the aquatic environment by the remobilization of legacy phosphorus (P) stored in soils and sediments is a prevailing issue worldwide. Fluxes of P from the sediments to the water column, referred to as internal P loading, often delays the recovery of water quality following a reduction in external P loads. Here, we report on the vertical distribution and geochemistry of P, lanthanum (La), iron (Fe) and carbon (C) in the culturally eutrophied Lake Bromont. This lake underwent remediation treatment using La modified bentonite (LMB) commercially available as Phoslock™. We investigated the effectiveness of LMB in decreasing soluble reactive phosphorus (SRP) availability in sediments and in reducing dissolved fluxes of P across the sediment-water interface. Sediment cores were retrieved before and after LMB treatment at three sites representing bottom sediment, sediment influenced by lakeside housing and finally littoral sediment influenced by the lake inflow. Sequential extractions were used to assess changes in P speciation. Depth profiles of dissolved porewater concentrations were obtained after LMB treatment at each site. Results indicate that SRP extracted from the sediments decreased at all sites, while total extracted P (PTOT) bound to redox-sensitive metal oxides increased. 31P NMR data on P extract reveals that 20-43% of total solid-phase P is in the form of organic P (Porg) susceptible to be released via microbial degradation. Geochemical modelling of porewater data provides evidence that LaPO4(s) mineral phases, such as rhabdophane and/or monazite, are likely forming. However, results also suggest that La3+ binding by dissolved organic carbon (DOC) hinders La-phosphate precipitation. We rely on thermodynamic modelling to suggest that high Fe2+ would bind to DOC instead of La3+, therefore promoting P sequestrations by LMB under anoxic conditions.",G22-69001,1494-1507,10.1039/d1em00544h,Neweshy-2022-Response,Others
Design and Validation of Sample Splitting Protocol for Comparison of SARS-CoV-2 Quantification in Wastewater,"Alex H. S. Chik, Jane J. Y. Ho, Nivetha Srikanthan, Hadi A. Dhiyebi, Mark R. Servos, ","Evaluations of analytical performance through interlaboratory comparisons and proficiency tests are underway globally for biomolecular-based methods [e.g., reverse-transcription quantitative polymerase chain reaction (RT-qPCR)] used in the surveillance of the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in wastewater. These evaluations often rely on sharing a common reference wastewater sample that is split among participating laboratories. A known quantity of recovery surrogates can be introduced to the wastewater matrix by the coordinating laboratory as an exogenous control in a spike-and-recovery approach; however, split-sample comparisons are increasingly performed to evaluate in situ quantities of SARS-CoV-2 genetic signal native to the sample due to the lack of a universally accepted recovery surrogate of SARS-CoV-2. A reproducible procedure that minimizes the variability of SARS-CoV-2 genetic signal among split wastewater aliquots is therefore necessary to facilitate the method comparisons, especially when a large number of aliquots are required. Emerging literature has suggested that SARS-CoV-2 genetic signal in wastewater is linked to the solids fraction. Accordingly, a protocol that allows for equal distribution of solids content evenly among wastewater aliquots was also likely to facilitate even distribution of the SARS-CoV-2 genetic signal. Based on this premise, we reviewed existing sample splitting apparatus and approaches used for solids-based parameters in environmental samples. A portable batch reactor was designed, comprised of readily accessible materials and equipment. This design was validated through splitting of real wastewater samples collected from a municipal wastewater treatment facility serving a population with reported cases of COVID-19. This work applies well-established solid-liquid mixing theory and concepts that are likely unfamiliar to molecular microbiologists and laboratory analysts, providing (1) a prototype adaptable for a range of sample quantities, aliquot sizes, microbial targets, and water matrices; and (2) a pragmatic demonstration of critical considerations for design and validation of a reproducible and effective sample splitting protocol.",G22-70001,,10.1061/(asce)ee.1943-7870.0001994,Chik-2022-Design,Others
Postmortem analysis of safe-yield estimation of a heterogeneous aquifer for rural water supply,"Elizabeth Munroe, Masaki Hayashi, L. R. Bentley, ","Sustainable groundwater management is founded on the sound understanding of the effects of water extraction on the aquifer water level and the springs and streams receiving groundwater discharge. Pumping test data are commonly used in extraction licence applications to evaluate aquifer properties and assess the magnitude of storage depletion resulting from pumping. However, a short duration (eg 48 hours) pumping test can fail to detect the presence of aquifer boundaries, as the cone of depression is not large enough to reach the boundaries. This may cause an underestimation of long-term drawdown and an overestimation of permissible extraction rate (ie safe yield). In the rural town of Irricana in Alberta, groundwater extraction licences for municipal water supply wells were issued in the early 1980s based on the analysis of 48-hour pumping tests. Actual water extraction rates were substantially below the licensed rates, but the unanticipated and excessive drawdown in the aquifer forced the town to discontinue pumping and switch to surface water supply after 25 years. To examine the cause of overallocation, a new 48-hour pumping test was conducted in the same aquifer, which included an extended drawdown analysis using 26 days of recovery data. Geological formation logs for existing wells in the area surrounding Irricana were used to infer the extent of sandstone aquifer units within the heterogeneous bedrock formation. The new data analysis showed that the aquifer is semi-closed, contrary to the infinite-aquifer assumption used in the original pumping test, which caused additional drawdown due to the aquifer boundary effects. This study suggests an improved procedure for estimation of storage depletion using standard hydrogeological methods and readily available data. The new procedure provides a useful tool as part of adaptive groundwater management, in which water levels and other relevant variables are monitored and licensed extraction rates are adjusted accordingly.",G22-71001,154-168,10.1080/07011784.2022.2090281,Munroe-2022-Postmortem,Prairie Water: Enhancing resilience of Prairie communities through sustainable water management
"A comparison of three surface roughness characterization techniques: photogrammetry, pin profiler, and smartphone-based LiDAR","Zohreh Alijani, Julien Meloche, Alexander McLaren, John B. Lindsay, Alexandre Roy, Aaron Berg, ","Surface roughness plays an important role in microwave remote sensing. In the agricultural domain, surface roughness is crucial for soil moisture retrieval methods that use electromagnetic surface scattering or microwave radiative transfer models. Therefore, improved characterization of Soil Surface Roughness (SSR) is of considerable importance. In this study, three approaches, including a standard pin profiler, a LiDAR point cloud generated from an iPhone 12 Pro, and a Structure from Motion (SfM) photogrammetric point cloud, were applied over 24 surface profiles with different roughness variations to measure surface roughness. The objective of this study was to evaluate the capability of smartphone-based LiDAR technology to measure surface roughness parameters and compare the results of this technique with the more common approaches. Results showed that the iPhone LiDAR technology, when point cloud data is captured in a fine-resolution mode, has a significant correlation with SfM photogrammetry (R2 = 0.70) and a relatively close agreement with pin profiler (R2 = 0.60). However, this accuracy tends to be greater for random surfaces and rough profiles with row structure orientations. The results of this study confirm that smartphone-based LiDAR can be used as a cost-effective, fast, and time-efficient alternative tool for measuring surface roughness, especially for rough, wide, and inaccessible areas.",G22-72001,2422-2439,10.1080/17538947.2022.2160842,Alijani-2022-A,Transformative Sensor Technologies and Smart Watersheds for Canadian Water Futures
Windows into the past: lake sediment phosphorus trajectories act as integrated archives of watershed disturbance legacies over centennial scales,"Ruchi Bhattacharya, Simon G.M. Lin, Nandita B. Basu, ","Abstract Historic land alterations and agricultural intensification have resulted in legacy phosphorus (P) accumulations within lakes and reservoirs. Internal loading from such legacy stores can be a major driver of future water quality degradation. Yet, little is known about the magnitude and spatial patterns of legacy P accumulation in lentic systems, and how watershed disturbance trajectories drive these patterns. Here, we used a meta-analysis of 113 paleolimnological studies across 124 lakes and four reservoirs (referred here on as lakes) in 20 countries to quantify the linkages between the 100 year trajectories of P concentrations in lake sediments, watershed inputs, and lake morphology. We find five distinct clusters for lake sediment P trajectories, with lakes in the developing and developed world showing distinctly different patterns. Lakes in the developed world (Europe and North America) with early agricultural intensification had the highest sediment P concentrations (1176–1628 mg kg −1 ), with a peak between the 1970–1980s and a decline since then, while lakes in the developing world, specifically China, documented monotonically increasing sediment P concentrations (857–1603 mg kg −1 ). Sediment P trajectories reflected watershed disturbance patterns and were driven by a combination of anthropogenic drivers (fertilizer input and population density) and lake morphology (watershed to lake area ratio). Specifically, we found the largest legacy accumulation rates to occur in shallow lakes experiencing long-term land-use disturbances. These links between land-use change and P accumulation in lentic systems can provide insights about inland water quality response and help to develop robust predictive models useful for resource managers and decision-makers.",G22-73001,034005,10.1088/1748-9326/ac4cf3,Bhattacharya-2022-Windows,Others
Downwind control of oceanic air by land: the land wake and its sensitivity to CO<sub>2</sub>,"Marysa M. Laguë, Gregory R. Quetin, William R. Boos, ","Abstract Oceans are well-known to be directly altered by global climate forcings such as greenhouse gas changes, but how oceans are indirectly influenced by land and its response to such forcings remains less explored. Here, we assess the present-day and projected future state of a little-explored feature of the climate system—a ‘land wake’ in relative humidity downwind of the east coast of North America, consisting of low-humidity continental air extending roughly 1000 km over the Atlantic ocean. The wake exists throughout the year, but is supported by high continental temperatures in summer and low continental moisture in winter. The wake is well represented in an ensemble of global climate models (GCMs), qualitatively matching reanalysis data. Under increasing atmospheric CO 2 , the land wake intensifies in GCM simulations through two pathways: the radiative effects of CO 2 on surface temperatures, and the biogeochemical effect of CO 2 on terrestrial vegetation. Vegetation responses to increased CO 2 alter the summer wake from Florida to Newfoundland, and both the radiative and biogeochemical effects of CO 2 drive reductions in coastal cloud cover. These changes illustrate the potential of rapidly changing terrestrial climate to influence coastal regions and the ocean environment downwind of continents through both light conditions and the energy balance of the surface ocean.",G22-74001,104045,10.1088/1748-9326/ac9702,Laguë-2022-Downwind,Others
"Disturbances in North American boreal forest and Arctic tundra: impacts, interactions, and responses","Adrianna C. Foster, Jonathan Wang, G. V. Frost, Scott J. Davidson, Elizabeth Hoy, Kevin W. Turner, Oliver Sonnentag, Howard E. Epstein, Logan T. Berner, A. H. Armstrong, Mary Kang, Brendan M. Rogers, Elizabeth M. Campbell, Kimberley Miner, Kathleen M. Orndahl, Laura Bourgeau‐Chavez, David A. Lutz, Nancy H. F. French, Dong Chen, Jinyang Du, Tatiana A. Shestakova, J. K. Shuman, Ken D. Tape, Anna-Maria Virkkala, Christopher Potter, Scott J. Goetz, ","Abstract Ecosystems in the North American Arctic-Boreal Zone (ABZ) experience a diverse set of disturbances associated with wildfire, permafrost dynamics, geomorphic processes, insect outbreaks and pathogens, extreme weather events, and human activity. Climate warming in the ABZ is occurring at over twice the rate of the global average, and as a result the extent, frequency, and severity of these disturbances are increasing rapidly. Disturbances in the ABZ span a wide gradient of spatiotemporal scales and have varying impacts on ecosystem properties and function. However, many ABZ disturbances are relatively understudied and have different sensitivities to climate and trajectories of recovery, resulting in considerable uncertainty in the impacts of climate warming and human land use on ABZ vegetation dynamics and in the interactions between disturbance types. Here we review the current knowledge of ABZ disturbances and their precursors, ecosystem impacts, temporal frequencies, spatial extents, and severity. We also summarize current knowledge of interactions and feedbacks among ABZ disturbances and characterize typical trajectories of vegetation loss and recovery in response to ecosystem disturbance using satellite time-series. We conclude with a summary of critical data and knowledge gaps and identify priorities for future study.",G22-75001,113001,10.1088/1748-9326/ac98d7,Foster-2022-Disturbances,Northern Water Futures
Status and prospects for drought forecasting: opportunities in artificial intelligence and hybrid physical–statistical forecasting,"Amir AghaKouchak, Baoxiang Pan, Omid Mazdiyasni, Mojtaba Sadegh, Shakil Jiwa, Wenkai Zhang, Charlotte Love, Shahrbanou Madadgar, Simon Michael Papalexiou, Steven J. Davis, Kuolin Hsu, Soroosh Sorooshian, ","Despite major improvements in weather and climate modelling and substantial increases in remotely sensed observations, drought prediction remains a major challenge. After a review of the existing methods, we discuss major research gaps and opportunities to improve drought prediction. We argue that current approaches are top-down, assuming that the process(es) and/or driver(s) are known—i.e. starting with a model and then imposing it on the observed events (reality). With the help of an experiment, we show that there are opportunities to develop bottom-up drought prediction models—i.e. starting from the reality (here, observed events) and searching for model(s) and driver(s) that work. Recent advances in artificial intelligence and machine learning provide significant opportunities for developing bottom-up drought forecasting models. Regardless of the type of drought forecasting model (e.g. machine learning, dynamical simulations, analogue based), we need to shift our attention to robustness of theories and outputs rather than event-based verification. A shift in our focus towards quantifying the stability of uncertainty in drought prediction models, rather than the goodness of fit or reproducing the past, could be the first step towards this goal. Finally, we highlight the advantages of hybrid dynamical and statistical models for improving current drought prediction models. This article is part of the Royal Society Science+ meeting issue ‘Drought risk in the Anthropocene’.",G22-76001,,10.1098/rsta.2021.0288,AghaKouchak-2022-Status,Paradigm Shift in Downscaling Climate Model Projections: Building Models and Tools to Advance Climate Change Research in Cold Regions
Passive Disposable Microwave Sensor for Online Microplastic Contamination Monitoring,"Maziar Shafiei, Zahra Abbasi, Carolyn L. Ren, ","In this paper, non-contact microplastic concentration monitoring is enabled using a sensitivity-enhanced planar microwave sensor. The sensing platform is a tag-reader structure that consists of a dual-resonator tag and a passive microwave reader. The dual-tag structure is combined with a silicon reservoir as a sample container and is energized through the electromagnetic (EM) coupling with the reader. The extremely sensitive area of the tag resonators is exposed to the sample under the test; it creates an exceptional microplastic deposition monitoring with the concentration of the microplastic in the liquid under the test as low as 400K particles/L. The sensor monitors the deposition of microplastic particles in the mixed liquid in a real-time manner and reflects it as the frequency resonance variation in the transmission response.",G22-77001,,10.1109/ims37962.2022.9865376,Shafiei-2022-Passive,Others
"Empowering ecological modellers with a <scp>PERFICT</scp> workflow: Seamlessly linking data, parameterisation, prediction, validation and visualisation","Ceres Barros, Yong Luo, Alex M Chubaty, Ian M. S. Eddy, Tatiane Micheletti, Céline Boisvenue, David Andison, Steven G. Cumming, Eliot J. B. McIntire, Ceres Barros, Yong Luo, Alex M Chubaty, Ian M. S. Eddy, Tatiane Micheletti, Céline Boisvenue, David Andison, Steven G. Cumming, Eliot J. B. McIntire, ","Abstract Modelling is widely used in ecology and its utility continues to increase as scientists, managers and policy‐makers face pressure to effectively manage ecosystems and meet conservation goals with limited resources. As the urgency to forecast ecosystem responses to global change grows, so do the number and complexity of predictive ecological models and the value of iterative prediction, both of which demand validation and cross‐model comparisons. This challenges ecologists to provide predictive models that are reusable, interoperable, transparent and able to accommodate updates to both data and algorithms. We propose a practical solution to this challenge based on the PERFICT principles (frequent Predictions and Evaluations of Reusable, Freely accessible, Interoperable models, built within Continuous workflows that are routinely Tested), using a modular and integrated framework. We present its general implementation across seven common components of ecological model applications—(i) the modelling toolkit; (ii) data acquisition and treatment; (iii) model parameterisation and calibration; (iv) obtaining predictions; (v) model validation; (vi) analysing and presenting model outputs; and (vii) testing model code—and apply it to two approaches used to predict species distributions: (1) a static statistical model, and (2) a complex spatiotemporally dynamic model. Adopting a continuous workflow enabled us to reuse our models in new study areas, update predictions with new data, and re‐parameterise with different interoperable modules using freely accessible data sources, all with minimal user input. This allowed repeating predictions and automatically evaluating their quality, while centralised inputs, parameters and outputs, facilitated ensemble forecasting and tracking uncertainty. Importantly, the integrated model validation promotes a continuous evaluation of the quality of more‐ or less‐parsimonious models, which is valuable in predictive ecological modelling. By linking all stages of an ecological modelling exercise, it is possible to overcome common challenges faced by ecological modellers, such as changing study areas, choosing between different modelling approaches, and evaluating the appropriateness of the model. This ultimately creates a more equitable and robust playing field for both modellers and end users (e.g. managers), and contributes to position predictive ecology as a central contributor to global change forecasting.",G22-79001,173-188,10.1111/2041-210x.14034,Barros-2022-Empowering,Others
Can cash incentives modify groundwater pumping behaviors? Evidence from an experiment in Punjab,"Archisman Mitra, Soumya Balasubramanya, Roy Brouwer, ","Abstract As groundwater levels steadily decline in India, authorities are concerned about reducing extraction for irrigation purposes without jeopardizing food security. Very low or zero prices for electricity and water in agriculture is partly responsible for overextraction, but charging higher prices is politically not feasible. In this study, we describe the results of a pilot scheme implemented in Punjab, India, where farmers who enrolled were allocated a monthly entitlement of electricity units and compensated for unused electricity. Eight hours of uninterrupted daytime electricity supply were also provided under the scheme instead of the usual mix of daytime and night‐time supply. Analyzing data from a cross‐sectional farm household survey and instrumenting for enrollment, we find that self‐reported hours of irrigation for enrolled farmers were significantly lower than for non‐enrolled ones, with no impact on rice yields. We also find a reduction in monthly electricity consumption at electricity‐feeder level due to the pilot scheme using the synthetic control method. Our results suggest that the combination of daytime electricity provision and cash incentives for unused electricity has the potential to incentivize farmers to reduce electricity consumption and irrigation hours by at least 7.5% and up to 30% without impacting paddy yields.",G22-80001,861-887,10.1111/ajae.12340,Mitra-2022-Can,Others
In My Experience: The <i>Nature</i> of Groundwater Discharge,"David L. Rudolph, ","Groundwater Monitoring & RemediationVolume 42, Issue 3 p. 131-132 In My Experience In My Experience: The Nature of Groundwater Discharge David Rudolph, Corresponding Author David Rudolph [email protected] Search for more papers by this author David Rudolph, Corresponding Author David Rudolph [email protected] Search for more papers by this author First published: 05 July 2022 https://doi.org/10.1111/gwmr.12540Read the full textAboutPDF ToolsRequest permissionExport citationAdd to favoritesTrack citation ShareShare Give accessShare full text accessShare full-text accessPlease review our Terms and Conditions of Use and check box below to share full-text version of article.I have read and accept the Wiley Online Library Terms and Conditions of UseShareable LinkUse the link below to share a full-text version of this article with your friends and colleagues. Learn more.Copy URL Share a linkShare onFacebookTwitterLinkedInRedditWechat No abstract is available for this article. Volume42, Issue3Special Issue with Focus on Data ManagementSummer 2022Pages 131-132 RelatedInformation",G22-81001,131-132,10.1111/gwmr.12540,Rudolph-2022-In,Northern Water Futures
Physically based cold regions river flood prediction in data‐sparse regions: The Yukon River Basin flow forecasting system,"Mohamed Elshamy, Youssef Loukili, John W. Pomeroy, Alain Pietroniro, Dominique Richard, Daniel Princz, ","Abstract The Yukon River Basin (YRB) is one of the most important river networks shared between Canada and The United States, and is one of the largest river basins in the subarctic region of North America. The Canadian part of the YRB is characterized by steeply sloped, partly glaciated mountain headwaters that generate considerable runoff during melt of glaciers and seasonal snowcover. Snow redistribution, snowmelt, glacier melt and freezing–thawing soil processes in winter and spring along with summertime rainfall‐runoff and evapotranspiration processes are thus key components of streamflow generation in the basin, making conceptual rainfall‐runoff models unsuitable for this cold region. Due to the remote high latitudes and high altitudes of the basin, there is a paucity of observational data, making heavily calibrated conceptual modeling approaches infeasible. At the request of the Yukon Government, this project developed and operationalized a streamflow forecasting system for the Yukon River and several of its tributary rivers using a distributed land surface modeling approach developed for large‐scale implementation in cold regions. This represents a substantial advance in bringing operational hydrological forecasting to the Canadian subarctic for the first time. This experience will inform future research to operation improvements as Canada develops a nationally coordinated flood forecast system.",G22-82001,,10.1111/jfr3.12835,Elshamy-2022-Physically,Mountain Water Futures
Objective evaluation of the Global Environmental Multiscale Model (GEM) with precipitation and temperature for Iran,"Mohammad Mohammadlou, Abdolreza Bahremand, Daniel Princz, Nicholas Kinar, Amin Haghnegahdar, Saman Razavi, ","Abstract The Global Environmental Multiscale Model (GEM) is currently in operational use for data assimilation and forecasting at 25–15 km scales; regional 10 km scales over North America; and 2.5 km scales over Canada. To evaluate the GEM model for forecasting applications in Iran, global daily temperature and precipitation outputs of GEM at a 25 km scale were compared to data sets from hydrometeorological stations and the De Martonne climate classification method was used to demarcate climate zones for comparisons. GEM model outputs were compared to observations in each of these zones. The results show good agreement between GEM outputs and measured daily temperatures with Kling‐Gupta efficiencies of 0.76 for the arid, 0.71 for the semiarid, and 0.78 for the humid regions. There is also an agreement between GEM outputs and measured annual precipitation with differences of 50% for the arid, 36% for the semiarid, and 15% for the humid region. There is a ~13% systematic difference between the elevation of stations and the average elevation of corresponding GEM grid cells; differences in elevation associated with forcing data sets can be potentially corrected using environmental lapse rates. Compared with hydrometeorological data sets, the GEM model precipitation outputs are less accurate than temperature outputs, and this may influence the accuracy of potential Iranian forecasting operations utilizing GEM. The results of this study provide an understanding of the operation and limitations of the GEM model for climate change and hydro‐climatological studies.",G22-83001,,10.1111/nrm.12343,Mohammadlou-2022-Objective,Integrated Modelling Program for Canada (IMPC)
Metagenomics of Wastewater Influent from Wastewater Treatment Facilities across Ontario in the Era of Emerging SARS-CoV-2 Variants of Concern,"Opeyemi U. Lawal, Linkang Zhang, Valeria R. Parreira, R. Stephen Brown, Charles Chettleburgh, Nora Dannah, Robert Delatolla, Kimberly Gilbride, Tyson E. Graber, Golam Islam, James Knockleby, Siying Ma, Hanlan McDougall, R. Michael L. McKay, Aleksandra Mloszewska, Claire J. Oswald, Mark R. Servos, Megan Swinwood-Sky, Gustavo Ybazeta, Marc Habash, Lawrence Goodridge, ","We report metagenomic sequencing analyses of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) RNA in composite wastewater influent from 10 regions in Ontario, Canada, during the transition between Delta and Omicron variants of concern. The Delta and Omicron BA.1/BA.1.1 and BA.2-defining mutations occurring in various frequencies were reported in the consensus and subconsensus sequences of the composite samples.",G22-84001,,10.1128/mra.00362-22,Lawal-2022-Metagenomics,Linking Multiple Stressors to Adverse Ecological Responses Across Watersheds
Practitioners' expectations on automated code comment generation,"Xing Hu, Xin Xia, David Lo, Zhiyuan Wan, Qiuyuan Chen, Thomas Zimmermann, ","Good comments are invaluable assets to software projects, as they help developers understand and maintain projects. However, due to some poor commenting practices, comments are often missing or inconsistent with the source code. Software engineering practitioners often spend a significant amount of time and effort reading and understanding programs without or with poor comments. To counter this, researchers have proposed various techniques to automatically generate code comments in recent years, which can not only save developers time writing comments but also help them better understand existing software projects. However, it is unclear whether these techniques can alleviate comment issues and whether practitioners appreciate this line of research. To fill this gap, we performed an empirical study by interviewing and surveying practitioners about their expectations of research in code comment generation. We then compared what practitioners need and the current state-of-the-art research by performing a literature review of papers on code comment generation techniques published in the premier publication venues from 2010 to 2020. From this comparison, we highlighted the directions where researchers need to put effort to develop comment generation techniques that matter to practitioners.",G22-85001,,10.1145/3510003.3510152,Hu-2022-Practitioners',Others
Integration of text and geospatial search for hydrographic datasets using the lucene search library,"Matthew Y. R. Yang, Siwen Yang, Jimmy Lin, ","We present a hybrid text and geospatial search application for hydrographic datasets built on the open-source Lucene search library. Our goal is to demonstrate that it is possible to build custom GIS applications by integrating existing open-source components and data sources, which contrasts with existing approaches based on monolithic platforms such as ArcGIS and QGIS. Lucene provides rich index structures and search capabilities for free text and geometries; the former has already been integrated and exposed via our group's Anserini and Pyserini IR toolkits. In this work, we extend these toolkits to include geospatial capabilities. Combining knowledge extracted from Wikidata with the HydroSHEDS dataset, our application enables text and geospatial search of rivers worldwide.",G22-86001,,10.1145/3529372.3533280,Yang-2022-Integration,Core Computer Science Team
"Phytochemical Analysis and Antioxidant, Antibacterial, and Antifungal Effects of Essential Oil of Black Caraway (Nigella sativa L.) Seeds against Drug-Resistant Clinically Pathogenic Microorganisms","Otmane Zouirech, Abdullah A. Alyousef, Azeddin El Barnossi, Abdelfattah El Moussaoui, Mohammed Bourhia, Ahmad Mohammad Salamatullah, Lahcen Ouahmane, John P. Giesy, Mourad A. M. Aboul‐Soud, Badiâa Lyoussi, Elhoussine Derwich, ","Nigella sativa (NS) is a plant that has long been utilized in traditional medicine as a treatment for certain diseases. The aim of this work was to valorize the essential oil (EO) of this species by phytochemical analysis and antimicrobial and antioxidant evaluation. EO was extracted by hydrodistillation from the seeds of Nigella sativa (EO-NS). Phytochemical content of EO-NS was evaluated by use of gas chromatography coupled to mass spectrometry (GC-MS/MS). Antioxidant ability was in vitro determined by use of three assays: 2.2-diphenyl-1-picrylhydrazyl (DPPH), ferric reducing power (FRAP), and total antioxidant capacity (TAC) relative to two synthetic antioxidants: BHT and quercetin. Antimicrobial effect was evaluated against four clinically important bacterial strains (Staphylococcus aureus, ATCC 6633; Escherichia coli, K12; Bacillus subtilis, DSM 6333; and Proteus mirabilis, ATCC 29906) and against four fungal strains (Candida albicans, ATCC 10231; Aspergillus niger, MTCC 282; Aspergillus flavus, MTCC 9606; and Fusarium oxysporum, MTCC 9913). Fifteen constituents that accounted for the majority of the mass of the EO-NS were identified and quantified by use of GC-MSMS. The main component was O-cymene (37.82%), followed by carvacrol (17.68%), α-pinene (10.09%), trans-sabinene hydrate (9.90%), and 4-terpineol (7.15%). EO-NS exhibited significant antioxidant activity with IC50, EC50, and total antioxidant capacity (TAC) of <math xmlns=""http://www.w3.org/1998/Math/MathML"" id=""M1""> <mn>0.017</mn> <mo>±</mo> <mn>0.0002</mn> </math> , <math xmlns=""http://www.w3.org/1998/Math/MathML"" id=""M2""> <mn>0.1196</mn> <mo>±</mo> <mn>0.012</mn> </math> , and <math xmlns=""http://www.w3.org/1998/Math/MathML"" id=""M3""> <mn>114.059</mn> <mo>±</mo> <mn>0.97</mn> </math> mg EAA/g, respectively. Additionally, EO-NS exhibited promising antibacterial activity on all strains under investigation, especially on E. coli K12 resulting in inhibition diameter of <math xmlns=""http://www.w3.org/1998/Math/MathML"" id=""M4""> <mn>38.67</mn> <mo>±</mo> <mn>0.58</mn> </math> mm and a minimum inhibitory concentration (MIC) of <math xmlns=""http://www.w3.org/1998/Math/MathML"" id=""M5""> <mn>1.34</mn> <mo>±</mo> <mn>0.00</mn> </math> μg/mL. Also, EO-NS had significant antifungal efficacy, with a percentage of inhibition of <math xmlns=""http://www.w3.org/1998/Math/MathML"" id=""M6""> <mn>67.45</mn> <mo>±</mo> <mn>2.31</mn> </math> % and MIC of <math xmlns=""http://www.w3.org/1998/Math/MathML"" id=""M7""> <mn>2.69</mn> <mo>±</mo> <mn>0.00</mn> </math> μg/mL against F. oxysporum, MTCC 9913 and with a diameter of inhibition <math xmlns=""http://www.w3.org/1998/Math/MathML"" id=""M8""> <mn>42</mn> <mo>±</mo> <mn>0.00</mn> </math> mm and MIC of <math xmlns=""http://www.w3.org/1998/Math/MathML"" id=""M9""> <mn>0.67</mn> <mo>±</mo> <mn>0.00</mn> </math> μg/mL against C. albicans. To minimize development of antibiotic-resistant bacteria, EO-NS can be utilized as a natural, alternative to synthetic antibiotics and antioxidants to treat free radicals implicated in microbial infection-related inflammatory reactions.",G22-87001,1-11,10.1155/2022/5218950,Zouirech-2022-Phytochemical,(eDNA) Next Generation Solutions to Ensure Healthy Water Resources for Future Generations
En-GARD: A Statistical Downscaling Framework to Produce and Test Large Ensembles of Climate Projections,"E. D. Gutmann, Joseph Hamman, Martyn P. Clark, Trude Eidhammer, Andrew W. Wood, Jeffrey R. Arnold, ","Abstract Statistical processing of numerical model output has been a part of both weather forecasting and climate applications for decades. Statistical techniques are used to correct systematic biases in atmospheric model outputs and to represent local effects that are unresolved by the model, referred to as downscaling. Many downscaling techniques have been developed, and it has been difficult to systematically explore the implications of the individual decisions made in the development of downscaling methods. Here we describe a unified framework that enables the user to evaluate multiple decisions made in the methods used to statistically postprocess output from weather and climate models. The Ensemble Generalized Analog Regression Downscaling (En-GARD) method enables the user to select any number of input variables, predictors, mathematical transformations, and combinations for use in parametric or nonparametric downscaling approaches. En-GARD enables explicitly predicting both the probability of event occurrence and the event magnitude. Outputs from En-GARD include errors in model fit, enabling the production of an ensemble of projections through sampling of the probability distributions of each climate variable. We apply En-GARD to regional climate model simulations to evaluate the relative importance of different downscaling method choices on simulations of the current and future climate. We show that choice of predictor variables is the most important decision affecting downscaled future climate outputs, while having little impact on the fidelity of downscaled outcomes for current climate. We also show that weak statistical relationships prevent such approaches from predicting large changes in extreme events on a daily time scale.",G22-88001,1545-1561,10.1175/jhm-d-21-0142.1,Gutmann-2022-En-GARD:,Others
Improving station-based ensemble surface meteorological analyses using numerical weather prediction: A case study of the Oroville Dam crisis precipitation event,"Patrick Bunn, Andrew W. Wood, Andrew J. Newman, Hsin I. Chang, Christopher L. Castro, Martyn P. Clark, Jeffrey R. Arnold, ","Abstract Surface meteorological analyses serve a wide range of research and applications, including forcing inputs for hydrological and ecological models, climate analysis, and resource and emergency management. Quantifying uncertainty in such analyses would extend their utility for probabilistic hydrologic prediction and climate risk applications. With this motivation, we enhance and evaluate an approach for generating ensemble analyses of precipitation and temperature through the fusion of station observations, terrain information, and numerical weather prediction simulations of surface climate fields. In particular, we expand a spatial regression in which static terrain attributes serve as predictors for spatially distributed 1/16th degree daily surface precipitation and temperature by including forecast outputs from the High-Resolution Rapid Refresh (HRRR) numerical weather prediction model as additional predictors. We demonstrate the approach for a case study domain of California, focusing on the meteorological conditions leading to the 2017 flood and spillway failure event at Lake Oroville. The approach extends the spatial regression capability of the Gridded Meteorological Ensemble Tool (GMET) and also adds cross-validation to the uncertainty estimation component, enabling the use of predictive rather than calibration uncertainty. In evaluation against out-of-sample station observations, the HRRR-based predictors alone are found to be skillful for the study setting, leading to overall improvements in the enhanced GMET meteorological analyses. The methodology and associated tool represent a promising method for generating meteorological surface analyses for both research-oriented and operational applications, as well as a general strategy for merging in situ and gridded observations.",G22-89001,,10.1175/jhm-d-21-0193.1,Bunn-2022-Improving,Others
