title,author,abstract,url,pages,doi,bibkey,project
Burned area and carbon emissions across northwestern boreal North America from 2001–2019,"Stefano Potter, Sol Cooperdock, Sander Veraverbeke, Xanthe Walker, Michelle C. Mack, Scott J. Goetz, Jennifer Baltzer, Laura Bourgeau-Chavez, Arden Burrell, Catherine Dieleman, Nancy French, Stijn Hantson, Elizabeth E. Hoy, Liza Jenkins, Jill F. Johnstone, Evan S. Kane, Susan M. Natali, James T. Randerson, Merritt R. Turetsky, Ellen Whitman, Elizabeth Wiggins, Brendan M. Rogers, ","Abstract. Fire is the dominant disturbance agent in Alaskan and Canadian boreal ecosystems and releases large amounts of carbon into the atmosphere. Burned area and carbon emissions have been increasing with climate change, which have the potential to alter the carbon balance and shift the region from a historic sink to a source. It is therefore critically important to track the spatiotemporal changes in burned area and fire carbon emissions over time. Here we developed a new burned-area detection algorithm between 2001–2019 across Alaska and Canada at 500 m (meters) resolution that utilizes finer-scale 30 m Landsat imagery to account for land cover unsuitable for burning. This method strictly balances omission and commission errors at 500 m to derive accurate landscape- and regional-scale burned-area estimates. Using this new burned-area product, we developed statistical models to predict burn depth and carbon combustion for the same period within the NASA Arctic–Boreal Vulnerability Experiment (ABoVE) core and extended domain. Statistical models were constrained using a database of field observations across the domain and were related to a variety of response variables including remotely sensed indicators of fire severity, fire weather indices, local climate, soils, and topographic indicators. The burn depth and aboveground combustion models performed best, with poorer performance for belowground combustion. We estimate 2.37×106 ha (2.37 Mha) burned annually between 2001–2019 over the ABoVE domain (2.87 Mha across all of Alaska and Canada), emitting 79.3 ± 27.96 Tg (±1 standard deviation) of carbon (C) per year, with a mean combustion rate of 3.13 ± 1.17 kg C m−2. Mean combustion and burn depth displayed a general gradient of higher severity in the northwestern portion of the domain to lower severity in the south and east. We also found larger-fire years and later-season burning were generally associated with greater mean combustion. Our estimates are generally consistent with previous efforts to quantify burned area, fire carbon emissions, and their drivers in regions within boreal North America; however, we generally estimate higher burned area and carbon emissions due to our use of Landsat imagery, greater availability of field observations, and improvements in modeling. The burned area and combustion datasets described here (the ABoVE Fire Emissions Database, or ABoVE-FED) can be used for local- to continental-scale applications of boreal fire science.",G23-18001,2785-2804,10.5194/bg-20-2785-2023,Potter-2023-Burned,
Performance of precipitation phase partitioning methods and their impact on snowpack evolution in a humid continental climate,"Nicolas R. Leroux, Vincent Vionnet, Julie M. Thériault, ","Abstract Accurate estimations of the precipitation phase at the surface are critical for hydrological and snowpack modelling in cold regions. Precipitation phase partitioning methods (PPMs) vary in their ability to estimate the precipitation phase at around 0°C and can significantly impact simulations of snowpack accumulation and melt. The goal of this study is to evaluate PPMs of varying complexity using high‐quality observations of precipitation phase and to assess the impact on snowpack simulations. We used meteorological data collected in Edmundston, New Brunswick, Canada, during the 2021 Saint John River Experiment on Cold Season Storms (SAJESS). These data were combined with manual observations of snow depth. Five PPMs commonly used in hydrological models were tested against observations from a laser‐optical disdrometer and a Micro Rain Radar. Most PPMs produced similar accuracy in estimating only rainfall and snowfall. Mixed precipitation was the most difficult phase to predict. The multi‐physics model Crocus was then used to simulate snowpack evolution and to diagnose model sensitivity to snowpack accumulation processes (PPM, snowfall density, and snowpack compaction). Sixteen snowpack accumulation periods, including nine warm accumulation events (average temperatures above −2°C) were observed during the study period. When considering all accumulation events, simulated changes in snow water equivalent ( SWE ) were more sensitive to the type of PPM used, whereas simulated changes in snow depth were more sensitive to uncertainties in snowfall density. Choice of PPM was the main source of model sensitivity for changes in SWE and snow depth when only considering warm events. Overall, this study highlights the impact of precipitation phase estimations on snowpack accumulation at the surface during near‐0°C conditions.",G23-19001,,10.1002/hyp.15028,Leroux-2023-Performance,
The dependence of evaporative efficiency of vegetated surfaces on ground cover mass fractions in vegetated soils in mesic ecosystems,"Yi Wang, Richard M. Petrone, Brandon Van Huizen, ","Abstract Bare soil evaporation has been studied extensively, but less is certain regarding how site‐specific features, especially the overstory tree canopy and ground covers, mediate evaporation processes. Inspired by recent advances on modelling bare soil evaporative efficiency (SEE), this study explored SEE over a range of soil substrates and ground cover types, with and without the presence of an overstory canopy in three mesic ecosystems in Canadian Rocky Mountains. A significant relationship was found between the critical soil water content and ground cover mass fractions across various ground cover types, both with and without the presence of an overstory canopy. This relationship is expected to be prevalent across various ecosystems. Moreover, a simple approach for modelling SEE of vegetated surfaces and a correction method to account for below‐canopy SEE is also proposed. The model yields satisfactory simulations, and the approach is expected to be widely applicable, given the strength that its parameters are easily acquired, and its formulations are simple and straightforward. While the model may be particularly suited to mesic ecosystems, the underlying mechanism of SEE suggests that this model can also be applied in dryer conditions. This approach will greatly improve ET parameterization in land‐surface models (LSMs) and increase our knowledge of the global water cycle and ecosystem responses under climate change impacts.",G23-19002,,10.1002/hyp.15036,Wang-2023-The,
GPTCloneBench: A comprehensive benchmark of semantic clones and cross-language clones using GPT-3 model and SemanticCloneBench,"Ajmain I. Alam, Palash R. Roy, Farouq Al-Omari, Chanchal K. Roy, Banani Roy, Kevin A. Schneider, ","With the emergence of Machine Learning, there has been a surge in leveraging its capabilities for problem-solving across various domains. In the code clone realm, the identification of type-4 or semantic clones has emerged as a crucial yet challenging task. Researchers aim to utilize Machine Learning to tackle this challenge, often relying on the Big-CloneBench dataset. However, it's worth noting that BigCloneBench, originally not designed for semantic clone detection, presents several limitations that hinder its suitability as a comprehensive training dataset for this specific purpose. Furthermore, CLCDSA dataset suffers from a lack of reusable examples aligning with real-world software systems, rendering it inadequate for cross-language clone detection approaches. In this work, we present a comprehensive semantic clone and cross-language clone benchmark, GPTCloneBench <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">1</sup> by exploiting SemanticCloneBench and OpenAI's GPT-3 model. In particular, using code fragments from SemanticCloneBench as sample inputs along with appropriate prompt engineering for GPT-3 model, we generate semantic and cross-language clones for these specific fragments and then conduct a combination of extensive manual analysis, tool-assisted filtering, functionality testing and automated validation in building the benchmark. From 79,928 clone pairs of GPT-3 output, we created a benchmark with 37,149 true semantic clone pairs, 19,288 false semantic pairs(Type-1/Type-2), and 20,770 cross-language clones across four languages (Java, C, C#, and Python). Our benchmark is 15-fold larger than SemanticCloneBench, has more functional code examples for software systems and programming language support than CLCDSA, and overcomes BigCloneBench's qualities, quantification, and language variety limitations. GPTCloneBench can be found here <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">1</sup> .",G23-20001,1-13,10.1109/icsme58846.2023.00013,Alam-2023-GPTCloneBench:,
Nitrous Oxide Fluxes in Permafrost Peatlands Remain Negligible After Wildfire and Thermokarst Disturbance,"Christopher Schulze, Oliver Sonnentag, Carolina Voigt, Lauren Thompson, Lona van Delden, Liam Heffernan, Guillermo Hernandez‐Ramirez, McKenzie Kuhn, Sisi Lin, David Olefeldt, ","Abstract The greenhouse gas (GHG) balance of boreal peatlands in permafrost regions will be affected by climate change through disturbances such as permafrost thaw and wildfire. Although the future GHG balance of boreal peatlands including ponds is dominated by the exchange of both carbon dioxide (CO 2 ) and methane (CH 4 ), disturbance impacts on fluxes of the potent GHG nitrous oxide (N 2 O) could contribute to shifts in the net radiative balance. Here, we measured monthly (April to October) fluxes of N 2 O, CH 4 , and CO 2 from three sites located across the sporadic and discontinuous permafrost zones of western Canada. Undisturbed permafrost peat plateaus acted as N 2 O sinks (−0.025 mg N 2 O m −2 d −1 ), but N 2 O uptake was lower from burned plateaus (−0.003 mg N 2 O m −2 d −1 ) and higher following permafrost thaw in the thermokarst bogs (−0.054 mg N 2 O m −2 d −1 ). The thermokarst bogs had below‐ambient N 2 O soil gas concentrations, suggesting that denitrification consumed atmospheric N 2 O during reduction to dinitrogen. Atmospheric uptake of N 2 O in peat plateaus and thermokarst bogs increased with soil temperature and soil moisture, suggesting sensitivity of N 2 O consumption to further climate change. Four of five peatland ponds acted as N 2 O sinks (−0.018 mg N 2 O m −2 d −1 ), with no influence of thermokarst expansion. One pond with high nitrate concentrations had high N 2 O emissions (0.30 mg N 2 O m −2 d −1 ). Overall, our study suggests that the future net radiative balance of boreal peatlands will be dominated by impacts of wildfire and permafrost thaw on CH 4 and CO 2 fluxes, while the influence from N 2 O is minor.",G23-21001,,10.1029/2022jg007322,Schulze-2023-Nitrous,
A boreal forest model benchmarking dataset for North America: a case study with the Canadian Land Surface Scheme Including Biogeochemical Cycles (CLASSIC),"Bo Qu, Alexandre Roy, Joe R Melton, T Andrew Black, Brian Amiro, Eugénie S Euskirchen, Masahito Ueyama, Hideki Kobayashi, Christopher Schulze, Gabriel Hould Gosselin, Alex J Cannon, Matteo Detto, Oliver Sonnentag, ","Abstract Climate change is rapidly altering composition, structure, and functioning of the boreal biome, across North America often broadly categorized into ecoregions. The resulting complex changes in different ecoregions present a challenge for efforts to accurately simulate carbon dioxide (CO 2 ) and energy exchanges between boreal forests and the atmosphere with terrestrial ecosystem models (TEMs). Eddy covariance measurements provide valuable information for evaluating the performance of TEMs and guiding their development. Here, we compiled a boreal forest model benchmarking dataset for North America by harmonizing eddy covariance and supporting measurements from eight black spruce ( Picea mariana )-dominated, mature forest stands. The eight forest stands, located in six boreal ecoregions of North America, differ in stand characteristics, disturbance history, climate, permafrost conditions and soil properties. By compiling various data streams, the benchmarking dataset comprises data to parameterize, force, and evaluate TEMs. Specifically, it includes half-hourly, gap-filled meteorological forcing data, ancillary data essential for model parameterization, and half-hourly, gap-filled or partitioned component flux data on CO 2 (net ecosystem production, gross primary production [GPP], and ecosystem respiration [ER]) and energy (latent [LE] and sensible heat [H]) and their daily aggregates screened based on half-hourly gap-filling quality criteria. We present a case study with the Canadian Land Surface Scheme Including Biogeochemical Cycles (CLASSIC) to: (1) demonstrate the utility of our dataset to benchmark TEMs and (2) provide guidance for model development and refinement. Model skill was evaluated using several statistical metrics and further examined through the flux responses to their environmental controls. Our results suggest that CLASSIC tended to overestimate GPP and ER among all stands. Model performance regarding the energy fluxes (i.e., LE and H) varied greatly among the stands and exhibited a moderate correlation with latitude. We identified strong relationships between simulated fluxes and their environmental controls except for H, thus highlighting current strengths and limitations of CLASSIC.",G23-22001,085002,10.1088/1748-9326/ace376,Qu-2023-A,
Development of a multi-scale monitoring programme: approaches for the Arctic and lessons learned from the Circumpolar Biodiversity Monitoring Programme 2002-2022,"Tom Barry, Tom Christensen, Carolina Behe, Catherine Coon, Joseph M. Culp, Dag Vongraven, Sierra Fletcher, Micheal Gill, Willem Goedkoop, Reidar Hindrum, Cynthia Jacobson, Tahzay Jones, Kári Fannar Lárusson, Jennifer Lento, Mark Marissink, Donald McLennan, Courtney Price, Mia Rönkä, Michael Svoboda, Inge Thaulow, Jason Taylor, Susse Wegeberg, Niels Martin Schmidt, Risa Smith, Ævar Petersen, ","The Arctic Council working group, the Conservation of Arctic Flora and Fauna (CAFF) established the Circumpolar Biodiversity Monitoring Programme (CBMP), an international network of scientists, governments, Indigenous organizations, and conservation groups working to harmonize and integrate efforts to extend and develop monitoring and assessment of the Arctic’s biodiversity. Its relevance stretches beyond the Arctic to a broad range of regional and global initiatives and agreements. This paper describes the process and approach taken in the last two decades to develop and implement the CBMP. It documents challenges encountered, lessons learnt, and solutions, and considers how it has been a model for national, regional, and global monitoring programmes; explores how it has impacted Arctic biodiversity monitoring, assessment, and policy and concludes with observations on key issues and next steps. The following are overarching prerequisites identified in the implementation of the CBMP: effective coordination, sufficient and sustained funding, improved standards and protocols, co-production of knowledge and equitable involvement of IK approaches, data management to facilitating regional analysis and comparisons, communication and outreach to raising awareness and engagement in the programme, ensuring resources to engage in international fora to ensuring programme implementation.",G23-23001,,10.3389/fcosc.2023.1220521,Barry-2023-Development,
Drivers of legacy soil organic matter decomposition after fire in boreal forests,"Brian Izbicki, Xanthe J. Walker, Jennifer L. Baltzer, Nicola J. Day, Christopher Ebert, Jill F. Johnstone, Elaine Pegoraro, Edward A. G. Schuur, Merritt R. Turetsky, Michelle C. Mack, ","Abstract Boreal forests harbor as much carbon (C) as the atmosphere and significant amounts of organic nitrogen (N), the nutrient most likely to limit plant productivity in high‐latitude ecosystems. In the boreal biome, the primary disturbance is wildfire, which consumes plant biomass and soil material, emits greenhouse gasses, and influences long‐term C and N cycling. Climate warming and drying is increasing wildfire severity and frequency and is combusting more soil organic matter (SOM). Combustion of surface SOM exposes deeper older layers of accumulated soil material that previously escaped combustion during past fires, here termed legacy SOM. Postfire SOM decomposition and nutrient availability are determined by these layers, but the drivers of legacy SOM decomposition are unknown. We collected soils from plots after the largest fire year on record in the Northwest Territories, Canada, in 2014. We used radiocarbon dating to measure Δ 14 C (soil age index), soil extractions to quantify N pools and microbial biomass, and a 90‐day laboratory incubation to measure the potential rate of element mineralization and understand patterns and drivers of legacy SOM C decomposition and N availability. We discovered that bulk soil C age predicted C decomposition, where cumulatively, older soil (approximately −450.0‰) produced 230% less C during the incubation than younger soil (~0.0‰). Soil age also predicted C turnover times, with old soil turnover 10 times slower than young soil. We found respired C was younger than bulk soil C, indicating most C enters and leaves relatively quickly, while the older portion remains a stable C sink. Soil age and other indices were unrelated to N availability, but microbial biomass influenced N availability, with more microbial biomass immobilizing soil N pools. Our results stress the importance of legacy SOM as a stable C sink and highlight that soil age drives the pace and magnitude of soil C contributions to the atmosphere between wildfires.",G23-24001,,10.1002/ecs2.4672,Izbicki-2023-Drivers,
Peat fires and the unknown risk of legacy metal and metalloid pollution,"Colin P R McCarter, Gareth D Clay, Sophie L Wilkinson, Susan Page, Emma L Shuttleworth, Scott J Davidson, Muh Taufik, Gabriel Sigmund, James M Waddington, ",Abstract,G23-25001,071003,10.1088/1748-9326/acddfc,McCarter-2023-Peat,
Greater variation in boreal plant community composition and community‐level traits at local‐ than regional‐scale,"Katherine M. Standen, Jennifer L. Baltzer, ","Abstract Questions Rapid climate change in northern latitudes is expected to influence plant functional traits of the whole community (community‐level traits) through species compositional changes and/or trait plasticity, limiting our ability to anticipate climate warming impacts on northern plant communities. We explored differences in plant community composition and community‐level traits within and among four boreal peatland sites and determined whether intra‐ or interspecific variation drives community‐level traits. Location Boreal biome of western North America. Methods We collected plant community composition and functional trait data along dominant topoedaphic and/or hydrologic gradients at four peatland sites spanning the latitudinal extent of the boreal biome of western North America. We characterized variability in community composition and community‐level traits of understorey vascular and moss species both within (local‐scale) and among sites (regional‐scale). Results Against expectations, community‐level traits of vascular plant and moss species were generally consistent among sites. Furthermore, interspecific variation was more important in explaining community‐level trait variation than intraspecific variation. Within‐site variation in both community‐level traits and community composition was greater than among‐site variation, suggesting that local environmental gradients (canopy density, organic layer thickness, etc.) may be more influential in determining plant community processes than regional‐scale gradients. Conclusions Given the importance of interspecific variation to within‐site shifts in community‐level traits and greater variation of community composition within than among sites, we conclude that climate‐induced shifts in understorey community composition may not have a strong influence on community‐level traits in boreal peatlands unless local‐scale environmental gradients are substantially altered.",G23-26001,,10.1111/jvs.13206,Standen-2023-Greater,
"Traditional Food Consumption and Other Determinants of Exposure for Lead, Cobalt, Manganese, and Hexachlorobenzene in Northern Canada","Mallory Drysdale, Mylène Ratelle, Shannon E. Majowicz, Jeremy Brammer, Mary Gamberg, Kelly Skinner, Brian Laird, ","Results of a 2019 human biomonitoring study indicated that several parameters, including lead, cobalt, manganese, and hexachlorobenzene, were elevated in blood and urine samples in Old Crow, Yukon, in comparison to the general Canadian population. This study aims to identify possible local determinants of levels of these parameters, including consumption of locally harvested traditional foods, lifestyle factors, and demographics, in Old Crow and, for comparison, two other northern populations: communities in the Dehcho and Sahtú regions of the Northwest Territories. We ran generalized linear models to identify possible associations between individual determinants of exposure and key biomarkers, controlling for age and sex. In Old Crow, several variables were associated with elevated exposure levels of these biomarkers, including drinking untreated river water (29% higher blood manganese levels and 120% higher blood lead levels), eating caribou kidneys (22% higher blood manganese levels and 58% higher blood lead levels), and eating whitefish (28% higher blood cobalt levels). Additionally, in order to differentiate results in Old Crow from those in other northern regions and to identify trends across regions, we observed relationships between consumption of moose and caribou organs and lead and hexachlorobenzene levels in the reference populations and pooled population groups. Though levels of particular contaminants may be elevated in some traditional foods, these foods remain an important source of nutrients for members in these communities and provide other benefits, including increased physical activity through harvesting, mental health improvements, and spiritual wellness.",G23-27001,,10.14430/arctic78205,Drysdale-2023-Traditional,
"Transpiration and evaporative partitioning at a boreal forest and shrub taiga site in a subarctic alpine catchment, Yukon territory, Canada","Erin M. Nicholls, M. Graham Clark, Sean K. Carey, ","Abstract Despite widespread observations of climate‐change induced treeline migration and shrubification, there remains few direct measurements of transpiration and dynamics of evaporative partitioning in northern climates. Here, we present eddy covariance and sap flow data at a low elevation boreal white spruce forest and a mid‐elevation shrub taiga comprised of tall willow ( Salix spp. ) and birch ( Betula spp. ) in a subarctic, alpine catchment in Yukon Territory, Canada over two hydrologically distinct years. Specific research questions addressed were: (1) How do contributions of T to ET vary between sites and years? and (2) What are the primary meteorological, phenological, and soil moisture controls and limits on ET and T across vegetation covers? In the mid‐growing season, mean T rates were greater at the dense shrub site (2.0 ± 0.75 mm d −1 ) than the forest (1.47 ± 0.52 mm d −1 ). During this time, T:ET was lower at the forest (0.48) than at the tall, dense shrub site (0.80). Of the 2 years, 2020 was considerably wetter and cooler than 2019 during the growing season. At the shrub site, during the mid‐growing season (July 1‐Aug 15), T dropped considerably in 2020 (−26%), as T was suppressed during the short, wet growing season. In contrast, T at the forest was only moderately suppressed (−3%) between years in this same period. Evapotranspiration was more strongly controlled by air temperature during the early and late season at the forest, while ET at the shrub site was more sensitive to warmer temperatures in the mid‐growing season. Distinct differences in sap flux densities, sensitivities to environmental drivers, and stomatal resistances existed between shrub species. Results suggest that warming temperatures, increases in growing season length, and increased rainfall will cause differences in evaporative response and partitioning over complex, heterogenous alpine watersheds.",G23-28001,,10.1002/hyp.14900,Nicholls-2023-Transpiration,
Response of lake metabolism to catchment inputs inferred using high‐frequency lake and stream data from across the northern hemisphere,"Jessica R. Corman, Jacob A. Zwart, Jennifer Klug, Denise A. Bruesewitz, Elvira de Eyto, Marcus Klaus, Lesley B. Knoll, James A. Rusak, Michael J. Vanni, María Belén Alfonso, Rocio Luz Fernandez, Huaxia Yao, Kari Austnes, Raoul‐Marie Couture, Heleen A. de Wit, Jan Karlsson, Alo Laas, ","Abstract In lakes, the rates of gross primary production (GPP), ecosystem respiration (R), and net ecosystem production (NEP) are often controlled by resource availability. Herein, we explore how catchment vs. within lake predictors of metabolism compare using data from 16 lakes spanning 39°N to 64°N, a range of inflowing streams, and trophic status. For each lake, we combined stream loads of dissolved organic carbon (DOC), total nitrogen (TN), and total phosphorus (TP) with lake DOC, TN, and TP concentrations and high frequency in situ monitoring of dissolved oxygen. We found that stream load stoichiometry indicated lake stoichiometry for C : N and C : P ( r 2 = 0.74 and r 2 = 0.84, respectively), but not for N : P ( r 2 = 0.04). As we found a strong positive correlation between TN and TP, we only used TP in our statistical models. For the catchment model, GPP and R were best predicted by DOC load, TP load, and load N : P ( R 2 = 0.85 and R 2 = 0.82, respectively). For the lake model, GPP and R were best predicted by TP concentrations ( R 2 = 0.86 and R 2 = 0.67, respectively). The inclusion of N : P in the catchment model, but not the lake model, suggests that both N and P regulate metabolism and that organisms may be responding more strongly to catchment inputs than lake resources. Our models predicted NEP poorly, though it is unclear why. Overall, our work stresses the importance of characterizing lake catchment loads to predict metabolic rates, a result that may be particularly important in catchments experiencing changing hydrologic regimes related to global environmental change.",G23-29001,2617-2631,10.1002/lno.12449,Corman-2023-Response,
High‐Resolution Large‐Eddy Simulations of Flow in the Complex Terrain of the Canadian Rockies,"Mina Rohanizadegan, Richard M. Petrone, John W. Pomeroy, Branko Kosovic, Domingo Muñoz‐Esparza, Warren D. Helgason, ","Abstract Improving the calculation of land‐atmosphere fluxes of heat and water vapor in mountain terrain requires better resolution of thermally driven diurnal winds (i.e., valley, slope winds) due to differential heating by terrain and radiative fluxes. In this study, the Weather Research and Forecasting model is used to simulate flow in large‐eddy simulation (LES) mode over the complex terrain of the Fortress Mountain and Marmot Creek research basins, Kananaskis Valley, Canadian Rockies, Alberta in mid‐summer. The model was used to examine the temporal and spatial evolution of local winds and near‐surface boundary layer processes with variability in topography and elevation. Numerically resolving complex terrain wind flow effects require smaller grid cell size. However, the use of terrain‐following coordinates in most numerical weather prediction models results in large numerical errors when flow over steep terrain is simulated. These errors propagate through the domain and can result in numerical instability. To avoid this issue when simulating flow over steep terrain a local smoothing approach was used, where smoothing is applied only where slope exceeds some predetermined threshold. LES results from local smoothing were compared with a mesoscale model and LES with global smoothing. Simulations are evaluated using sounding data and meteorological stations. The differences in flow patterns and reversals in two mountain basins suggest that valley geometry and volume is relevant to the break up of inversion layers, removal of cold‐air pools, and strength of thermally driven winds.",G23-30001,,10.1029/2023ea003166,Rohanizadegan-2023-High‐Resolution,
Crop models and their use in assessing crop production and food security: A review,"Yohanne Larissa Gavasso‐Rita, Simon Michael Papalexiou, Yanping Li, Amin Elshorbagy, Zhenhua Li, Corinne Schuster‐Wallace, ","Abstract Agriculture is directly related to food security as it determines the global food supply. Research in agriculture to predict crop productivity and losses helps avoid high food demand with little supply and price spikes. Here, we review ten crop models and one intercomparison project used for simulating crop growth and productivity under various impacts from soil–crop–atmosphere interactions. The review outlines food security and production assessments using numerical models for maize, wheat, and rice production. A summary of reviewed studies shows the following: (1) model ensembles provide smaller modeling errors compared to single models, (2) single models show better results when coupled with other types of models, (3) the ten reviewed crop models had improvements over the years and can accurately predict crop growth and yield for most of the locations, management conditions, and genotypes tested, (4) APSIM and DSSAT are fast and reliable in assessing broader output variables, (5) AquaCrop is indicated to investigate water footprint, quality and use efficiency in rainfed and irrigated systems, (6) all models assess nitrogen dynamics and use efficiency efficiently, excluding AquaCrop and WOFOST, (7) JULES specifies in evaluating food security vulnerability, (8) ORYZA is the main crop model used to evaluate paddy rice production, (9) grain filling is usually assessed with APSIM, DAISY, and DSSAT, and (10) the ten crop models can be used as tools to evaluate food production, availability, and security.",G23-31001,,10.1002/fes3.503,Gavasso‐Rita-2023-Crop,
Influence of forest canopy structure and wind flow on patterns of sub‐canopy snow accumulation in montane needleleaf forests,"Jacob Staines, John W. Pomeroy, ","Abstract Vegetation structure is considered one of the most important factors shaping the spatial variation of snow accumulation under forest canopies. However, fine scale relationships between canopy density, snow interception, wind redistribution and sub‐canopy accumulation are poorly understood and difficult to observe, and their influence governing stand‐scale snow distributions that determine snow covered area depletion during melt is largely unknown. In this study, fine‐scale observations of forest structure and sub‐canopy snow accumulation were analysed over two mid‐winter snowfalls to a sub‐alpine forest in Marmot Creek Research Basin, Canadian Rockies, Alberta, to identify the impact of snow‐canopy interactions on spatial patterns of sub‐canopy snow accumulation. High spatial resolution (5 and 25 cm) snow accumulation estimates and canopy structure metrics were calculated from the combination of repeated UAV‐lidar observations with snow and photographic surveys, utilizing novel resampling methods including voxel ray sampling of lidar (VoxRS) to improve metric robustness and reduce bias. Over 50% of the spatial variance in forest snow accumulation was found at length scales less than 2 m, supporting the role of local scale canopy structure in governing variation in subcanopy snow accumulation. Additionally, subcanopy snow accumulation showed significant angular spread in relationships with overhead canopy structure; the vertical asymmetry coinciding with local windflow directions during snowfall. Detailed angular analysis showed nontrivial snow‐vegetation relationships that likely reflect multiple snowfall‐vegetation processes, including unloading and entrainment of intercepted snowfall during wind gusts and funnelling of entrained particles by downwind vegetation. These fine‐scale findings suggest several emergent processes which may influence snow accumulation at the scale of forest stands, with novel considerations for representing snow water equivalent distributions under dense evergreen canopies under varying environmental and canopy conditions. Similar studies over a broad range of conditions and forests will help refine and generalize the effects observed here for further snow hydrology and forestry applications.",G23-33001,,10.1002/hyp.15005,Staines-2023-Influence,
Climatological features of future mesoscale convective systems in convection‐permitting climate models using CMIP6 and ERA5 in the central United States,"Yunsung Hwang, Xiaohui Zhao, Cheol‐Hwan You, Yanping Li, ","Abstract Motivated by the limited understanding of future changes in mesoscale convective systems (MCSs), we investigated characteristics of warm‐season (June–August) MCSs in the central United States based on high‐resolution convection‐permitting Weather Research and Forecasting simulations. We examined two 15‐year simulations, which include current simulations (2004–2018) forced by European Centre for Medium‐Range Weather Forecasts Reanalysis version 5 (ERA5) and future simulations (2086–2100) forced by perturbed ERA5 (i.e., ERA5 plus climate change signal derived from 28 Coupled Intercomparison Projected Phase 6 models under the Shared Socioeconomic Pathway–Representative Concentration Pathway 8.5 emission scenario). The initiations and longevities of MCSs were determined using the object‐tracking algorithm MODE‐Time Domain (MTD) from observation, current simulations (ERA), and future simulations (pseudo‐global warming, PGW). Objects identified by MODE‐Time Domain were divided into short‐/long‐lived (based on 75th percentiles of longevity) and daytime (initiated during 0000–1100 UTC)/nighttime (initiated during 1200–2300 UTC). We found that ERA and observation have comparable occurrences of MCSs. MCSs in PGW are associated with intensified rain rates in New Mexico, Colorado, and Kansas and lower rain rates in Texas, Louisiana, and Arkansas than in ERA. Moreover, the statistical analysis based on 15 parameters before MCSs initiation indicates that short‐lived MCSs in PGW are characterized by prominent changes in precipitable water (PW) and the most unstable convective available potential energy. We also found that long‐lived MCSs in PGW are associated with prominent changes in PW, unstable convective available potential energy, and isentropic potential vorticity at 345 K. According to the statistical results, PW is the most important variable in determining the longevity of MCSs and in understanding future changes.",G23-34001,3135-3163,10.1002/qj.4549,Hwang-2023-Climatological,
Impact of climate change under the RCP8.5 emission scenario on multivariable agroclimatic indices in Western Canada from convection-permitting climate simulation,"Richard Y.K. Agyeman, Fei Huo, Zhenhua Li, Yanping Li, Mohamed E. Elshamy, Yunsung Hwang, ",,G23-35001,100408,10.1016/j.ancene.2023.100408,Agyeman-2023-Impact,
Potential intensification of hourly precipitation extremes in Western Canada: A comprehensive understanding of precipitation-temperature scaling,"Lintao Li, Zhenhua Li, ",,G23-36001,106979,10.1016/j.atmosres.2023.106979,Li-2023-Potential,
"Four decades of lake surface temperature in the Northwest Territories, Canada, using a lake-specific satellite-derived dataset","Gifty Attiah, Homa Kheyrollah Pour, K. Andrea Scott, ","This study analyzed lake surface temperature (LST) trends and spatial distribution across 535 predominantly small to medium lakes across the North Slave Region (NSR) of the Northwest Territories (NWT), Canada. The NWT is characterized by a vast number of lakes covering a significant portion of its spatial extent. However, there is limited knowledge of how LST responds to climate warming in this region. To address this, LST was analyzed in four distinct periods: open water season (OW), ice cover season (IC), and the transitional months of May (TM) and October (TO). LSTs from 1984 to 2021 were retrieved from a lake-specific satellite-derived LST dataset (North Slave LST). LST trend distribution and relationships were analyzed using the Mann-Kendall test and a multilinear regression model. The analysis revealed an overall increase in LST, with average rates (max) of 0.03 °C/year (0.05 °C/year), 0.03 °C/year (0.06 °C/year), and 0.13 °C/year (0.27 °C/year) for OW, TM, and TO, respectively accross study lakes. A faster rate of change was observed in October compared to other periods. Results indicated significant increases in LST for 411 lakes (77%) during OW, 418 lakes (78%) during TO, and 490 lakes (92%) during TM. The spatial distribution and magnitude of LST change were primarily influenced by geographical than morphometric properties. The analysis demonstrated later freeze-up (0.20 day/year) and earlier break-up (−0.17 day/year) of lake ice across the NSR.",G23-37001,101571,10.1016/j.ejrh.2023.101571,Attiah-2023-Four,
