title,author,abstract,url,pages,doi,bibkey
A streamflow-oriented ranking-based methodological framework to combine multiple precipitation datasets across large river basins,"Jefferson S. Wong, Fuad Yassin, James S. Famiglietti, John W. Pomeroy, ","• A methodological framework to combine multiple precipitation products is proposed. • Hybrid datasets based on hydrological evaluation improve hydrological modelling. • Considering seasonal characteristics of the river basin enhance model performance. Hydrologic-Land Surface Models (H-LSMs) are subject to input uncertainties arising from climate forcing data, especially precipitation. For better streamflow simulations and predictions, the generation of a hybrid dataset by combining existing precipitation products has attracted considerable interest in recent years. To assess the accuracy of the hybrid dataset, in-situ precipitation-gauge stations are used as a reference point. However, the robustness of the hybrid dataset in representing spatial details can be problematic when the evaluation uses only a sparse network of in-situ observations at regional or basin scales. This study aims to develop a methodological framework to generate hybrid precipitation datasets based on the model performance of streamflow simulations that are spatially representative across large river basins. The framework is illustrated using a Canadian H-LSM known as MESH (Modélisation Environmentale communautaire – Surface Hydrology) in the Saskatchewan River basin, Canada, for the period 2002–2010. Five regional and global precipitation products (Global Meteorological Forcing Dataset at Princeton University (Princeton); the WATCH Forcing Data methodology applied to the ERA-Interim (WFDEI) augmented by Climatic Research Unit (WFDEI [CRU]) and Global Precipitation Climatology Centre (WFDEI [GPCC]); North American Regional Reanalysis (NARR); and Canadian Precipitation Analysis (CaPA)) were included as candidates in this study. Results indicate that the generation of a hybrid dataset based on hydrological evaluation was useful for improving H-LSM modelling skills. Hybrid datasets showed a similar or better model performance compared to that of the best basin-wide precipitation product in the headwaters and gradually performed better downstream and at the basin outlet. When multiple products are combined model performance can be further enhanced by considering seasonality with respect to the hydrological regime of the river basin. This study demonstrates the usefulness of hybrid datasets in a large-scale river basin with low climate station network density.",G21-75002,127174,10.1016/j.jhydrol.2021.127174,Wong-2021-A
"Joint effects of climate, tree size, and year on annual tree growth derived from tree‐ring records of ten globally distributed forests","Kristina J. Anderson‐Teixeira, Valentine Herrmann, Christine R. Rollinson, Bianca Gonzalez, Erika B. Gonzalez‐Akre, Neil Pederson, M. Ross Alexander, Craig D. Allen, Raquel Alfaro‐Sánchez, Tala Awada, Jennifer L. Baltzer, Patrick J. Baker, Joseph D. Birch, Sarayudh Bunyavejchewin, Paolo Cherubini, Stuart J. Davies, Cameron Dow, Ryan Helcoski, Jakub Kašpar, James A. Lutz, Ellis Q. Margolis, Justin T. Maxwell, Sean M. McMahon, Camille Piponiot, Sabrina E. Russo, Pavel Šamonil, Anastasia E. Sniderhan, Alan J. Tepley, Ivana Vašíčková, Mart Vlam, Pieter A. Zuidema, ","Tree rings provide an invaluable long-term record for understanding how climate and other drivers shape tree growth and forest productivity. However, conventional tree-ring analysis methods were not designed to simultaneously test effects of climate, tree size, and other drivers on individual growth. This has limited the potential to test ecologically relevant hypotheses on tree growth sensitivity to environmental drivers and their interactions with tree size. Here, we develop and apply a new method to simultaneously model nonlinear effects of primary climate drivers, reconstructed tree diameter at breast height (DBH), and calendar year in generalized least squares models that account for the temporal autocorrelation inherent to each individual tree's growth. We analyze data from 3811 trees representing 40 species at 10 globally distributed sites, showing that precipitation, temperature, DBH, and calendar year have additively, and often interactively, influenced annual growth over the past 120 years. Growth responses were predominantly positive to precipitation (usually over ≥3-month seasonal windows) and negative to temperature (usually maximum temperature, over ≤3-month seasonal windows), with concave-down responses in 63% of relationships. Climate sensitivity commonly varied with DBH (45% of cases tested), with larger trees usually more sensitive. Trends in ring width at small DBH were linked to the light environment under which trees established, but basal area or biomass increments consistently reached maxima at intermediate DBH. Accounting for climate and DBH, growth rate declined over time for 92% of species in secondary or disturbed stands, whereas growth trends were mixed in older forests. These trends were largely attributable to stand dynamics as cohorts and stands age, which remain challenging to disentangle from global change drivers. By providing a parsimonious approach for characterizing multiple interacting drivers of tree growth, our method reveals a more complete picture of the factors influencing growth than has previously been possible.",G21-76001,245-266,10.1111/gcb.15934,Anderson‐Teixeira-2021-Joint
"<scp>Size‐based</scp>
            characterization of freshwater dissolved organic matter finds similarities within a waterbody type across different Canadian ecozones","Pieter J. K. Aukes, Sherry L. Schiff, Jason J. Venkiteswaran, Richard J. Elgood, John Spoelstra, ",,G21-77001,85-95,10.1002/lol2.10180,Aukes-2021-<scp>Size‐based</scp>
Increasing fire and the decline of fire adapted black spruce in the boreal forest,"Jennifer L. Baltzer, Nicola J. Day, Xanthe J. Walker, David Greene, Michelle C. Mack, Heather D. Alexander, Dominique Arseneault, Jennifer Barnes, Yves Bergeron, Yan Boucher, Laura Bourgeau-Chavez, Carissa D. Brown, Suzanne Carrière, Brian K. Howard, Sylvie Gauthier, Marc-André Parisien, Kirsten A. Reid, Brendan M. Rogers, Carl Roland, Luc Sirois, Sarah Stehn, Dan K. Thompson, Merritt R. Turetsky, Sander Veraverbeke, Ellen Whitman, Jian Yang, Jill F. Johnstone, ","Intensifying wildfire activity and climate change can drive rapid forest compositional shifts. In boreal North America, black spruce shapes forest flammability and depends on fire for regeneration. This relationship has helped black spruce maintain its dominance through much of the Holocene. However, with climate change and more frequent and severe fires, shifts away from black spruce dominance to broadleaf or pine species are emerging, with implications for ecosystem functions including carbon sequestration, water and energy fluxes, and wildlife habitat. Here, we predict that such reductions in black spruce after fire may already be widespread given current trends in climate and fire. To test this, we synthesize data from 1,538 field sites across boreal North America to evaluate compositional changes in tree species following 58 recent fires (1989 to 2014). While black spruce was resilient following most fires (62%), loss of resilience was common, and spruce regeneration failed completely in 18% of 1,140 black spruce sites. In contrast, postfire regeneration never failed in forests dominated by jack pine, which also possesses an aerial seed bank, or broad-leaved trees. More complete combustion of the soil organic layer, which often occurs in better-drained landscape positions and in dryer duff, promoted compositional changes throughout boreal North America. Forests in western North America, however, were more vulnerable to change due to greater long-term climate moisture deficits. While we find considerable remaining resilience in black spruce forests, predicted increases in climate moisture deficits and fire activity will erode this resilience, pushing the system toward a tipping point that has not been crossed in several thousand years.",G21-78001,,10.1073/pnas.2024872118,Baltzer-2021-Increasing
Seasonal thaw and landscape position determine foliar functional traits and whole‐plant water use in tall shrubs on the low arctic tundra,"Katherine L. Black, Cory A. Wallace, Jennifer L. Baltzer, ","Climate warming is driving tundra shrub expansion with implications for ecosystem function and regional climate. Understanding associations between shrub ecophysiological function, distribution and environment is necessary for predicting consequences of expansion. We evaluated the role of topographic gradients on upland shrub productivity to understand potential constraints on shrub expansion. At a low arctic tundra site near Inuvik, Northwest Territories, Canada, we measured sap flow, stem water potential and productivity-related functional traits in green alder, and environmental predictors (water and nutrient availability and seasonal thaw depth) across a toposequence in alder patches. Seasonal thaw reduced stem sap flow whereas topographic position predicted stem water potential and productivity-related functional traits. Upslope shrubs were more water-limited than those downslope. Shrubs in drainage channels had traits associated with greater productivity than those on the tops of slopes. The effect of thaw depth on sap flow has implications for seasonal water-use patterns and warming impacts on tundra ecohydrology. Topographic variation in functional traits corresponds with observed spatial patterns of tundra shrub expansion along floodplains and concave hillslopes rather than in upland areas. Green alder is expanding rapidly across the low arctic tundra in northwestern North America; thus, anticipating the implications of its expansion is essential for predicting tundra function.",G21-79001,94-107,10.1111/nph.17375,Black-2021-Seasonal
Substantial hysteresis in emergent temperature sensitivity of global wetland CH4 emissions,"Kuang-Yu Chang, William J. Riley, Sara H. Knox, Robert B. Jackson, Gavin McNicol, Benjamin Poulter, Mika Aurela, Dennis Baldocchi, Sheel Bansal, Gil Bohrer, David I. Campbell, Alessandro Cescatti, Housen Chu, Kyle B. Delwiche, Ankur R. Desai, Eugenie Euskirchen, Thomas Friborg, Mathias Goeckede, Manuel Helbig, Kyle S. Hemes, Takashi Hirano, Hiroki Iwata, Minseok Kang, Trevor Keenan, Ken W. Krauss, Annalea Lohila, Ivan Mammarella, Bhaskar Mitra, Akira Miyata, Mats B. Nilsson, Asko Noormets, Walter C. Oechel, Dario Papale, Matthias Peichl, Michele L. Reba, Janne Rinne, Benjamin R. K. Runkle, Youngryel Ryu, Torsten Sachs, Karina V. R. Schäfer, Hans Peter Schmid, Narasinha Shurpali, Oliver Sonnentag, Angela C. I. Tang, Margaret S. Torn, Carlo Trotta, Eeva-Stiina Tuittila, Masahito Ueyama, Rodrigo Vargas, Timo Vesala, Lisamarie Windham-Myers, Zhen Zhang, Donatella Zona, ","Abstract Wetland methane (CH 4 ) emissions ( $${F}_{{{CH}}_{4}}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msub> <mml:mrow> <mml:mi>F</mml:mi> </mml:mrow> <mml:mrow> <mml:msub> <mml:mrow> <mml:mi>C</mml:mi> <mml:mi>H</mml:mi> </mml:mrow> <mml:mrow> <mml:mn>4</mml:mn> </mml:mrow> </mml:msub> </mml:mrow> </mml:msub> </mml:math> ) are important in global carbon budgets and climate change assessments. Currently, $${F}_{{{CH}}_{4}}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msub> <mml:mrow> <mml:mi>F</mml:mi> </mml:mrow> <mml:mrow> <mml:msub> <mml:mrow> <mml:mi>C</mml:mi> <mml:mi>H</mml:mi> </mml:mrow> <mml:mrow> <mml:mn>4</mml:mn> </mml:mrow> </mml:msub> </mml:mrow> </mml:msub> </mml:math> projections rely on prescribed static temperature sensitivity that varies among biogeochemical models. Meta-analyses have proposed a consistent $${F}_{{{CH}}_{4}}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msub> <mml:mrow> <mml:mi>F</mml:mi> </mml:mrow> <mml:mrow> <mml:msub> <mml:mrow> <mml:mi>C</mml:mi> <mml:mi>H</mml:mi> </mml:mrow> <mml:mrow> <mml:mn>4</mml:mn> </mml:mrow> </mml:msub> </mml:mrow> </mml:msub> </mml:math> temperature dependence across spatial scales for use in models; however, site-level studies demonstrate that $${F}_{{{CH}}_{4}}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msub> <mml:mrow> <mml:mi>F</mml:mi> </mml:mrow> <mml:mrow> <mml:msub> <mml:mrow> <mml:mi>C</mml:mi> <mml:mi>H</mml:mi> </mml:mrow> <mml:mrow> <mml:mn>4</mml:mn> </mml:mrow> </mml:msub> </mml:mrow> </mml:msub> </mml:math> are often controlled by factors beyond temperature. Here, we evaluate the relationship between $${F}_{{{CH}}_{4}}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msub> <mml:mrow> <mml:mi>F</mml:mi> </mml:mrow> <mml:mrow> <mml:msub> <mml:mrow> <mml:mi>C</mml:mi> <mml:mi>H</mml:mi> </mml:mrow> <mml:mrow> <mml:mn>4</mml:mn> </mml:mrow> </mml:msub> </mml:mrow> </mml:msub> </mml:math> and temperature using observations from the FLUXNET-CH 4 database. Measurements collected across the globe show substantial seasonal hysteresis between $${F}_{{{CH}}_{4}}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msub> <mml:mrow> <mml:mi>F</mml:mi> </mml:mrow> <mml:mrow> <mml:msub> <mml:mrow> <mml:mi>C</mml:mi> <mml:mi>H</mml:mi> </mml:mrow> <mml:mrow> <mml:mn>4</mml:mn> </mml:mrow> </mml:msub> </mml:mrow> </mml:msub> </mml:math> and temperature, suggesting larger $${F}_{{{CH}}_{4}}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msub> <mml:mrow> <mml:mi>F</mml:mi> </mml:mrow> <mml:mrow> <mml:msub> <mml:mrow> <mml:mi>C</mml:mi> <mml:mi>H</mml:mi> </mml:mrow> <mml:mrow> <mml:mn>4</mml:mn> </mml:mrow> </mml:msub> </mml:mrow> </mml:msub> </mml:math> sensitivity to temperature later in the frost-free season (about 77% of site-years). Results derived from a machine-learning model and several regression models highlight the importance of representing the large spatial and temporal variability within site-years and ecosystem types. Mechanistic advancements in biogeochemical model parameterization and detailed measurements in factors modulating CH 4 production are thus needed to improve global CH 4 budget assessments.",G21-80001,,10.1038/s41467-021-22452-1,Chang-2021-Substantial
"The implications of permafrost thaw and land cover change on snow water equivalent accumulation, melt and runoff in discontinuous permafrost peatlands","Ryan F. Connon, Laura Chasmer, Emily Haughton, Manuel Helbig, Chris Hopkinson, Oliver Sonnentag, William L. Quinton, ","In the discontinuous permafrost zone of the Northwest Territories (NWT), Canada, snow covers the ground surface for half the year. Snowmelt constitutes a primary source of moisture supply for the short growing season and strongly influences stream hydrographs. Permafrost thaw has changed the landscape by increasing the proportional coverage of permafrost-free wetlands at the expense of permafrost-cored peat plateau forests. The biophysical characteristics of each feature affect snow water equivalent (SWE) accumulation and melt rates. In headwater streams in the southern Dehcho region of the NWT, snowmelt runoff has significantly increased over the past 50 years, despite no significant change in annual SWE. At the Fort Simpson A climate station, we found that SWE measurements made by Environment and Climate Change Canada using a Nipher precipitation gauge were more accurate than the Adjusted and Homogenized Canadian Climate Dataset which was derived from snow depth measurements. Here, we: (a) provide 13 years of snow survey data to demonstrate differences in end-of-season SWE between wetlands and plateau forests; (b) provide ablation stake and radiation measurements to document differences in snow melt patterns among wetlands, plateau forests, and upland forests; and (c) evaluate the potential impact of permafrost-thaw induced wetland expansion on SWE accumulation, melt, and runoff. We found that plateaus retain significantly (p < 0.01) more SWE than wetlands. However, the differences are too small (123 mm and 111 mm, respectively) to cause any substantial change in basin SWE. During the snowmelt period in 2015, wetlands were the first feature to become snow-free in mid-April, followed by plateau forests (7 days after wetlands) and upland forests (18 days after wetlands). A transition to a higher percentage cover of wetlands may lead to more rapid snowmelt and provide a more hydrologically-connected landscape, a plausible mechanism driving the observed increase in spring freshet runoff.",G21-81001,,10.1002/hyp.14363,Connon-2021-The
"Arctic freshwater biodiversity: Establishing baselines, trends, and drivers of ecological change","Joseph M. Culp, Willem Goedkoop, Tom Christensen, Kirsten S. Christoffersen, Elena Fefilova, Petri Liljaniemi, Anna A. Novichkova, Jón S. Ólafsson, Steinar Sandøy, Christian E. Zimmerman, Jennifer Lento, ","Climate change is predicted to have dramatic effects on Arctic freshwater ecosystems through changes to the abiotic template that are expected to influence biodiversity. Changes are already ongoing in Arctic systems, but there is a lack of coordinated monitoring of Arctic freshwaters that hinders our ability to assess changes in biodiversity. To address the need for coordinated monitoring on a circumpolar scale, the Arctic Council working group, Conservation of Arctic Flora and Fauna, established the Circumpolar Biodiversity Monitoring Program, which is an adaptive monitoring program for the Arctic centred around four ecosystem themes (i.e., Freshwater, Terrestrial, Coastal, Marine). The freshwater theme developed a monitoring plan for Arctic freshwater biodiversity and recently completed the first assessment of status and trends in Arctic freshwater biodiversity. Circumpolar Biodiversity Monitoring Program–Freshwater has compiled and analysed a database of Arctic freshwater monitoring data to form the first report of the state of circumpolar Arctic freshwater biodiversity. This special issue presents the scientific analyses that underlie the Circumpolar Biodiversity Monitoring Program–Freshwater report and provides analyses of spatial and temporal diversity patterns and the multiple-stressor scenarios that act on the biological assemblages and biogeochemistry of Arctic lakes and rivers. This special issue includes regional patterns for selected groups of organisms in Arctic rivers and lakes of northern Europe, Russia, and North America. Circumpolar assessments for benthic diatoms, macrophytes, plankton, benthic macroinvertebrates, and fish demonstrate how climate change and associated environmental drivers affect freshwater biodiversity. Also included are papers on spatial and temporal trends in water chemistry across the circumpolar region, and a systematic review of documented Indigenous Knowledge that demonstrates its potential to support assessment and conservation of Arctic freshwaters. This special issue includes the first circumpolar assessment of trends in Arctic freshwater biodiversity and provides important baseline information for future assessments and studies. It represents the largest compilation and assessment of Arctic freshwater biodiversity data to date and strives to provide a holistic view of ongoing change in these ecosystems to support future monitoring efforts. By identifying gaps in monitoring data across the circumpolar region, as well as identifying best practices for monitoring and assessment, this special issue presents an important resource for researchers, policy makers, and Indigenous and local communities that can support future assessments of ecosystem change.",G21-82001,1-13,10.1111/fwb.13831,Culp-2021-Arctic
Unexpected greening in a boreal permafrost peatland undergoing forest loss is partially attributable to tree species turnover,"Katherine D. Dearborn, Jennifer L. Baltzer, ","Time series of vegetation indices derived from satellite imagery are useful in measuring vegetation response to climate warming in remote northern regions. These indices show that productivity is generally declining in the boreal forest, but it is unclear which components of boreal vegetation are driving these trends. We aimed to compare trends in the normalized difference vegetation index (NDVI) to forest growth and demographic data taken from a 10 ha mapped plot located in a spruce-dominated boreal peatland. We used microcores to quantify recent growth trends and tree census data to characterize mortality and recruitment rates of the three dominant tree species. We then compared spatial patterns in growth and demography to patterns in Landsat-derived maximum NDVI trends (1984-2019) in 78 pixels that fell within the plot. We found that NDVI trends were predominantly positive (i.e., greening) in spite of the ongoing loss of black spruce (the dominant species; 80% of stems) from the plot. The magnitude of these trends correlated positively with black spruce growth trends, but was also governed to a large extent by tree mortality and recruitment. Greening trends were weaker (lower slope) in areas with high larch mortality, and high turnover of spruce and birch, but stronger (higher slope) in areas with high larch recruitment. Larch dominance is currently low (~11% of stems), but it is increasing in abundance as permafrost thaw progresses and will likely have a substantial influence on future NDVI trends. Our results emphasize that NDVI trends in boreal peatlands can be positive even when the forest as a whole is in decline, and that the magnitude of trends can be strongly influenced by the demographics of uncommon species.",G21-83001,2867-2882,10.1111/gcb.15608,Dearborn-2021-Unexpected
"Human biomonitoring results of contaminant and nutrient biomarkers in Old Crow, Yukon, Canada","Mallory Drysdale, Mylene Ratelle, Kelly Skinner, Joshua Garcia-Barrios, Mary Gamberg, Megan Williams, Shannon Majowicz, Michele Bouchard, Ken Stark, Dan Chalil, Brian D. Laird, ","Several large-scale human biomonitoring projects have been conducted in Canada, including the Canadian Health Measures Survey (CHMS) and the First Nations Biomonitoring Initiative (FNBI). However, neither of these studies included participants living in the Yukon. To address this data gap, a human biomonitoring project was implemented in Old Crow, a fly-in Gwich'in community in the northern Yukon. The results of this project provide baseline levels of contaminant and nutrient biomarkers from Old Crow in 2019. Samples of hair, blood, and/or urine were collected from approximately 44% of community residents (77 of 175 adults). These samples were analyzed for contaminants (including heavy metals and persistent organic pollutants (POPs)), and nutrients (including trace elements and omega-3 fatty acids). Levels of these analytes were compared to health-based guidance values, when available, and results from other human biomonitoring projects in Canada. Levels of lead (GM 0.64 μg/g creatinine in urine/24 μg/L blood), cadmium (GM 0.32 μg/g creatinine in urine/0.85 μg/L blood), and mercury (GM < LOD in urine/0.76 μg/L blood/0.31 μg/g hair) were below select health-based guidance values for more than 95% of participants. However, compared to the general Canadian population, elevated levels of some contaminants, including lead (approximately 2× higher), cobalt (approximately 1.5× higher), manganese (approximately 1.3× higher), and hexachlorobenzene (approximately 1.5× higher) were observed. In contrast, levels of other POPs, including insecticides such as dichlorodiphenyltrichloroethane (DDT), its metabolite, dichlorodiphenyldichloroethylene (DDE), and polychlorinated biphenyls (PCBs) were similar to, or lower than, those reported in the general Canadian population. This study can be used along with future biomonitoring programs to evaluate the effectiveness of international initiatives designed to reduce the contaminant burden in the Arctic, including the Stockholm Convention and the Minamata Convention. Regionally, this project complements environmental monitoring being conducted in the region, informing local and regional traditional food consumption advisories.",G21-84001,143339,10.1016/j.scitotenv.2020.143339,Drysdale-2021-Human
Biomarkers of poly- and perfluoroalkyl substances (PFAS) in Sub-Arctic and Arctic communities in Canada,"Joshua Garcia-Barrios, Mallory Drysdale, Mylène Ratelle, Éric Gaudreau, Alain LeBlanc, Mary Gamberg, Brian D. Laird, ","Polyfluoroalkyl substances and perfluoroalkyl substances (PFAS) are a family of anthropogenic chemicals that are used in food packaging, waterproof clothing, and firefighting foams for their water and oil resistant properties. Though levels of some PFAS appear to be decreasing in Canada's south, environmental levels have been increasing in the Arctic due to long-range transport. However, the implications of this on human exposures in sub-Arctic and Arctic populations in Canada have yet to be established. To address this data gap, human biomonitoring research was completed in Old Crow, Yukon, and the Dehcho region, Northwest Territories. Blood samples were collected from adults residing in seven northern First Nations and were analyzed by liquid chromatography mass spectrometry. A total of nine PFAS were quantified: perfluorooctanoic acid (PFOA), perfluorooctane sulphonic acid (PFOS), perfluorohexane sulphonic acid (PFHxS), perfluorononanoic acid (PFNA), perfluorodecanoic acid (PFDA), and perfluoroundecanoic acid (PFUdA), perfluorobutanoic acid (PFBA), perfluorohexanoic acid (PFHxA), and perfluorobutane sulphonic acid (PFBS). In the Dehcho (n = 124), five PFAS had a detection rate greater than 50% including PFOS, PFOA, PFHxS, PFNA, and PFDA. In addition to these PFAS, PFUdA was also detected in at least half of the samples collected in Old Crow (n = 54). Generally, male participants had higher concentrations of PFAS compared to female participants, and PFAS concentrations tended to increase with age. For most PFAS, Old Crow and Dehcho levels were similar or lower to those measured in the general Canadian population (as measured through the Canadian Health Measures Survey or CHMS) and other First Nations populations in Canada (as measured through the First Nations Biomonitoring Initiative or FNBI). The key exception to this was for PFNA which, relative to the CHMS (0.51 μg/L), was approximately 1.8 times higher in Old Crow (0.94 μg/L) and 2.8 times higher in Dehcho (1.42 μg/L) than observed in the general Canadian population. This project provides baseline PFAS levels for participating communities, improving understanding of human exposures to PFAS in Canada. Future research should investigate site-specific PFNA exposure sources and monitor temporal trends in these regions.",G21-85001,113754,10.1016/j.ijheh.2021.113754,Garcia-Barrios-2021-Biomarkers
Mapping and understanding the vulnerability of northern peatlands to permafrost thaw at scales relevant to community adaptation planning,"C Gibson, K Cottenie, T Gingras-Hill, S V Kokelj, J L Baltzer, L Chasmer, M R Turetsky, ","Abstract Developing spatially explicit permafrost datasets and climate assessments at scales relevant to northern communities is increasingly important as land users and decision makers incorporate changing permafrost conditions in community and adaptation planning. This need is particularly strong within the discontinuous permafrost zone of the Northwest Territories (NWT) Canada where permafrost peatlands are undergoing rapid thaw due to a warming climate. Current data products for predicting landscapes at risk of thaw are generally built at circumpolar scales and do not lend themselves well to fine-scale regional interpretations. Here, we present a new permafrost vulnerability dataset that assesses the degree of permafrost thaw within peatlands across a 750 km latitudinal gradient in the NWT. This updated dataset provides spatially explicit estimates of where peatland thermokarst potential exists, thus making it much more suitable for local, regional or community usage. Within southern peatland complexes, we show that permafrost thaw affects up to 70% of the peatland area and that thaw is strongly mediated by both latitude and elevation, with widespread thaw occuring particularly at low elevations. At the northern end of our latitudinal gradient, peatland permafrost remains climate-protected with relatively little thaw. Collectively these results demonstrate the importance of scale in permafrost analyses and mapping if research is to support northern communities and decision makers in a changing climate. This study offers a more scale-appropriate approach to support community adaptative planning under scenarios of continued warming and widespread permafrost thaw.",G21-86001,055022,10.1088/1748-9326/abe74b,Gibson-2021-Mapping
Predicting patterns of terrestrial lichen biomass recovery following boreal wildfires,"Ruth J. Greuel, Geneviève É. Degré‐Timmons, Jennifer L. Baltzer, Jill F. Johnstone, Eliot J. B. McIntire, Nicola J. Day, Sarah J. Hart, Philip D. McLoughlin, Fiona K. A. Schmiegelow, Merritt R. Turetsky, Alexandre Truchon‐Savard, Mario D. Telgen, Steven G. Cumming, ","Increased fire activity due to climate change may impact the successional dynamics of boreal forests, with important consequences for caribou habitat. Early successional forests have been shown to support lower quantities of caribou forage lichens, but geographic variation in, and controls on, the rates of lichen recovery has been largely unexplored. In this study, we sampled across a broad region in northwestern Canada to compare lichen biomass accumulation in ecoprovinces, including the Saskatchewan Boreal Shield, the Northwest Territories Taiga Shield, and Northwest Territories Taiga Plains, divided into North and South. We focused on the most valuable Cladonia species for boreal and barren-ground caribou: Cladonia mitis and C. arbuscula, C. rangiferina and C. stygia, and C. stellaris and C. uncialis. We developed new allometric equations to estimate lichen biomass from field measurements of lichen cover and height; allometries were consistent among ecoprovinces, suggesting generalizability. We then used estimates of lichen biomass to quantify patterns of lichen recovery in different stand types, ecoprovinces, and with time following stand-replacing fire. We used a hurdle model to account both for the heterogeneous nature of lichen presence (zero inflation) and for the range of abundance in stands where lichen was present. The first component of the hurdle model, a generalized linear model, identified stand age, stand type, and ecoprovince as significant predictors of lichen presence. With a logistic growth model, a measure of lichen recovery (time to 50% asymptotic value) varied from 28 to 73 yr, dependent on stand type and ecoprovince. The combined predictions of the hurdle model suggest the most rapid recovery of lichen biomass across our study region occurred in jack pine in the Boreal Shield (30 yr), while stands located in the Taiga Plains (North and South) required a longer recovery period (approximately 75 yr). These results provide a basis for estimating future caribou habitat that encompasses some of the large variation in fire effects on lichen abundance and vegetation types across the range of boreal and barren-ground caribou in North America.",G21-87001,,10.1002/ecs2.3481,Greuel-2021-Predicting
L-band vegetation optical depth as an indicator of plant water potential in a temperate deciduous forest stand,"Nataniel M. Holtzman, Leander D. L. Anderegg, Simon Kraatz, Alex Mavrovic, Oliver Sonnentag, Christoforos Pappas, Michael H. Cosh, Alexandre Langlois, Tarendra Lakhankar, Derek Tesser, Nicholas Steiner, Andreas Colliander, Alexandre Roy, Alexandra G. Konings, ","Abstract. Vegetation optical depth (VOD) retrieved from microwave radiometry correlates with the total amount of water in vegetation, based on theoretical and empirical evidence. Because the total amount of water in vegetation varies with relative water content (as well as with biomass), this correlation further suggests a possible relationship between VOD and plant water potential, a quantity that drives plant hydraulic behavior. Previous studies have found evidence for that relationship on the scale of satellite pixels tens of kilometers across, but these comparisons suffer from significant scaling error. Here we used small-scale remote sensing to test the link between remotely sensed VOD and plant water potential. We placed an L-band radiometer on a tower above the canopy looking down at red oak forest stand during the 2019 growing season in central Massachusetts, United States. We measured stem xylem and leaf water potentials of trees within the stand and retrieved VOD with a single-channel algorithm based on continuous radiometer measurements and measured soil moisture. VOD exhibited a diurnal cycle similar to that of leaf and stem water potential, with a peak at approximately 05:00 eastern daylight time (UTC−4). VOD was also positively correlated with both the measured dielectric constant and water potentials of stem xylem over the growing season. The presence of moisture on the leaves did not affect the observed relationship between VOD and stem water potential. We used our observed VOD–water-potential relationship to estimate stand-level values for a radiative transfer parameter and a plant hydraulic parameter, which compared well with the published literature. Our findings support the use of VOD for plant hydraulic studies in temperate forests.",G21-88001,739-753,10.5194/bg-18-739-2021,Holtzman-2021-L-band
"Coupled model for water, vapour, heat, stress and strain fields in variably saturated freezing soils","Xiang Huang, David L. Rudolph, ","• Coupled modelling of water flow, heat transfer, water-ice phase change and ice lens formation in deformable, variably saturated freezing soils. • Moisture, vapour, temperature and stress-strain fields significantly interact with each other and should be fully accounted for within the modeling platform. • The large increases in effective stress ahead of the freezing front causes substantial compaction in the unfrozen zone. Although many frost heave and freezing soil models have been developed in the past decades, saturated conditions are commonly assumed and/or the behavior of pore ice rather than ice lenses are conventionally predicted. This study presents a fully coupled thermal-hydraulic-mechanical (THM) model for variably saturated freezing soil, which examines a number of processes. These include heat conduction and convection, phase change, water (moisture) movement through cryosuction, and the development of independent ice lenses. Instead of directly solving for the pore pressure distributions, the void ratio is considered as a dependent variable related to the degree of water saturation. Both the stress-deformation and ice lens segregation are inextricably linked to the evolution of the void ratio as well. The coupled mechanism and performance of the model is first verified by comparison with laboratory freezing experiment observations obtained from literature and then is further evaluated by a series of parametric analyses. The results show that the calculated profiles of temperature, water content and frost heave are in good agreement with literature experimental data, demonstrating that the proposed THM coupling model appropriately represents the mechanisms of heat-moisture-deformation in variably saturated freezing soil. In addition, the sensitivity analysis illustrates that in the test cases considered, thermally-induced cryosuction due to phase change is the main driving force for water migrating towards the freezing front. Also, ahead of the freezing front, a significant increase in effective stress developed due to the elevated negative pore pressure and expansion of ice lenses causing substantial consolidation and reduction in porosity in the unfrozen zone. As the freezing front penetrated with time, the temperature, moisture, vapour and stress-strain fields interact with each other. The distribution of water vapour was mainly controlled by the temperature gradient and location of the freezing front. Both the initial degree of saturation and hydraulic conductivity affected the distribution of pore pressure and displacements. Higher compression moduli and lower overburden load led to greater frost heave but exerted little influence on the temperature field. Finally, the two-sided freezing scenario for soils underlain by permafrost made the middle ice-poor zone highly compacted with ice lenses accumulating near both freezing boundaries.",G21-89001,103945,10.1016/j.advwatres.2021.103945,Huang-2021-Coupled
